seller_id,seller_name,state,city,seller_rating,total_products_listed,joined_date,seller_tier,fulfillment_type,gst_registered,return_acceptance_rate
SELL00213,Reddy Trading,Maharashtra,Nashik,4.6,516,2022-02-01 07:30:33,Standard,Self Ship,True,0.829
SELL00214,Mehta Retail,Telangana,Hyderabad,3.8,20,2022-06-22 14:03:11,Standard,Self Ship,True,0.808
SELL00215,Gupta Retail,Tamil Nadu,Chennai,2.6,219,2021-07-19 15:01:57,Elite,FlipMart Fulfilled,True,0.764
SELL00216,Tiwari Enterprises,Gujarat,Rajkot,3.7,333,2021-11-01 13:53:30,Standard,FlipMart Fulfilled,True,0.88
SELL00217,Mishra Retail,Telangana,Nizamabad,3.5,345,2021-12-13 08:18:03,Preferred,FlipMart Fulfilled,True,0.861
SELL00218,Banerjee Trading,Delhi,New Delhi,3.8,774,2022-01-08 11:00:59,Platinum,Self Ship,True,0.989
SELL00219,Garg Enterprises,Uttar Pradesh,Lucknow,3.3,181,2021-01-13 09:39:11,Standard,FlipMart Fulfilled,True,0.828
SELL00220,Mishra Stores,West Bengal,Howrah,3.2,706,2023-06-26 08:35:44,Standard,FlipMart Fulfilled,True,0.867
SELL00221,Iyer Mart,Tamil Nadu,Coimbatore,3.2,212,2021-09-17 20:26:49,Platinum,Easy Ship,True,0.92
SELL00222,Das Enterprises,Uttar Pradesh,Lucknow,3.1,539,2022-07-23 07:25:21,Standard,FlipMart Fulfilled,True,0.743
SELL00223,Mehta Enterprises,West Bengal,Howrah,3.8,59,2023-05-01 15:21:23,Standard,FlipMart Fulfilled,True,1.0
SELL00224,Joshi Retail,Tamil Nadu,Madurai,3.7,578,2021-10-10 13:29:14,Elite,FlipMart Fulfilled,True,0.959
SELL00225,Kapoor Stores,Rajasthan,Jodhpur,3.3,649,2021-09-05 19:59:26,Preferred,Easy Ship,True,0.9
SELL00226,Shah Trading,Delhi,Rohini,5.0,642,2022-02-13 05:16:37,Elite,Easy Ship,True,0.69
SELL00227,Reddy Enterprises,Karnataka,Bengaluru,3.9,341,2021-01-21 00:06:07,Preferred,Self Ship,True,0.815
SELL00228,Malhotra Trading,Karnataka,Hubli,4.0,317,2023-04-29 16:17:41,Standard,Easy Ship,True,0.774
SELL00229,Kapoor Retail,Punjab,Patiala,4.5,434,2021-06-11 10:03:44,Elite,FlipMart Fulfilled,True,0.72
SELL00230,Yadav Stores,Maharashtra,Mumbai,4.9,377,2023-01-15 18:40:24,Standard,FlipMart Fulfilled,True,0.763
SELL00231,Banerjee Trading,Karnataka,Mangaluru,4.2,703,2022-05-19 13:01:32,Preferred,Easy Ship,True,0.9
SELL00232,Iyer Trading,Madhya Pradesh,Bhopal,2.5,666,2022-12-18 14:44:00,Standard,Self Ship,True,0.833
SELL00233,Kumar Retail,Telangana,Nizamabad,3.7,214,2022-09-22 10:56:56,Elite,FlipMart Fulfilled,True,0.805
SELL00234,Yadav Trading,West Bengal,Durgapur,4.6,496,2022-01-19 02:24:29,Standard,FlipMart Fulfilled,True,0.921
SELL00235,Verma Trading,Karnataka,Bengaluru,4.3,548,2022-09-29 08:22:35,Standard,FlipMart Fulfilled,True,0.921
SELL00236,Bajaj Stores,Karnataka,Mangaluru,4.2,593,2022-04-22 06:12:22,Standard,FlipMart Fulfilled,True,0.805
SELL00237,Kapoor Retail,Telangana,Karimnagar,3.6,45,2022-07-09 15:47:29,Preferred,FlipMart Fulfilled,True,1.0
SELL00238,Mishra Enterprises,Delhi,Rohini,3.3,244,2022-09-26 04:27:11,Preferred,FlipMart Fulfilled,True,0.866
SELL00239,Verma Stores,Maharashtra,Nagpur,4.1,709,2022-09-02 05:52:43,Standard,Easy Ship,True,0.8
SELL00240,Sharma Trading,Tamil Nadu,Salem,3.0,41,2023-09-23 23:05:57,Standard,Self Ship,True,0.907
SELL00241,Iyer Stores,Karnataka,Mysuru,3.8,209,2022-06-21 04:00:10,Standard,FlipMart Fulfilled,False,0.944
SELL00242,Gupta Retail,West Bengal,Asansol,3.5,685,2021-06-04 23:29:03,Preferred,Easy Ship,True,0.781
SELL00243,Joshi Retail,Maharashtra,Nashik,3.4,14,2021-05-15 00:19:37,Platinum,Self Ship,True,1.0
SELL00244,Sharma Mart,Telangana,Nizamabad,5.0,485,2023-03-28 06:29:35,Standard,FlipMart Fulfilled,True,0.835
SELL00245,Gupta Stores,Gujarat,Ahmedabad,4.0,682,2021-08-17 16:49:31,Standard,FlipMart Fulfilled,True,0.912
SELL00246,Kumar Retail,West Bengal,Howrah,4.0,231,2021-04-03 14:39:08,Standard,FlipMart Fulfilled,True,0.792
SELL00247,Patel Stores,Uttar Pradesh,Kanpur,4.7,154,2022-06-14 12:52:09,Standard,Self Ship,True,0.928
SELL00248,Patel Trading,Uttar Pradesh,Kanpur,4.5,156,2024-03-09 07:25:14,Preferred,FlipMart Fulfilled,True,0.889
SELL00249,Gupta Mart,Punjab,Jalandhar,3.9,332,2023-11-28 17:02:56,Standard,FlipMart Fulfilled,True,0.828
SELL00250,Banerjee Trading,Punjab,Patiala,3.8,649,2021-09-01 21:15:47,Preferred,FlipMart Fulfilled,True,0.953
SELL00251,Joshi Retail,Delhi,Lajpat Nagar,3.6,464,2024-02-26 00:51:29,Elite,FlipMart Fulfilled,True,0.884
SELL00252,Iyer Enterprises,Karnataka,Hubli,3.9,103,2022-02-08 16:43:55,Platinum,FlipMart Fulfilled,True,0.936
SELL00253,Das Stores,Karnataka,Mangaluru,5.0,477,2023-01-25 17:51:10,Preferred,Easy Ship,False,0.811
SELL00254,Joshi Enterprises,Maharashtra,Mumbai,4.7,78,2023-12-06 11:09:56,Standard,Self Ship,True,0.92
SELL00255,Nair Enterprises,Telangana,Hyderabad,3.2,339,2023-04-25 18:50:54,Standard,FlipMart Fulfilled,True,0.888
SELL00256,Kumar Retail,Telangana,Hyderabad,3.9,6,2021-04-01 04:11:28,Standard,FlipMart Fulfilled,True,0.935
SELL00257,Patel Retail,Delhi,New Delhi,4.2,690,2021-03-31 23:03:38,Standard,FlipMart Fulfilled,True,0.975
SELL00258,Banerjee Enterprises,Tamil Nadu,Madurai,3.5,137,2022-03-14 18:33:11,Standard,FlipMart Fulfilled,True,0.89
SELL00259,Shah Mart,Gujarat,Ahmedabad,4.7,478,2023-12-20 18:35:09,Standard,Self Ship,True,0.773
SELL00260,Agarwal Trading,Tamil Nadu,Coimbatore,4.4,445,2022-06-17 23:34:50,Preferred,Self Ship,True,0.901
SELL00261,Shah Retail,Karnataka,Mangaluru,4.3,432,2024-03-15 09:09:32,Preferred,Easy Ship,True,0.827
SELL00262,Iyer Trading,West Bengal,Howrah,3.3,257,2021-11-17 18:33:28,Preferred,FlipMart Fulfilled,True,0.959
SELL00263,Kumar Trading,Telangana,Warangal,3.1,28,2024-01-30 05:06:37,Standard,Self Ship,False,0.867
SELL00264,Pandey Enterprises,Telangana,Karimnagar,4.3,293,2022-09-23 09:37:04,Standard,FlipMart Fulfilled,True,0.828
SELL00265,Tiwari Enterprises,Telangana,Warangal,4.2,509,2021-11-08 18:58:55,Standard,Easy Ship,True,0.82
SELL00266,Joshi Stores,Punjab,Amritsar,5.0,465,2021-02-21 03:38:15,Platinum,Easy Ship,True,0.743
SELL00267,Malhotra Mart,Telangana,Nizamabad,3.9,552,2022-11-27 10:09:16,Standard,Easy Ship,True,0.973
SELL00268,Shah Enterprises,Telangana,Warangal,4.4,430,2021-04-12 16:05:33,Preferred,FlipMart Fulfilled,True,0.809
SELL00269,Joshi Stores,West Bengal,Howrah,4.0,685,2021-07-11 02:59:38,Standard,Easy Ship,True,0.769
SELL00270,Mehta Trading,Uttar Pradesh,Kanpur,4.2,230,2022-11-26 20:46:55,Preferred,Easy Ship,True,0.856
SELL00271,Verma Mart,Gujarat,Vadodara,4.2,287,2023-06-21 05:06:24,Standard,FlipMart Fulfilled,True,0.999
SELL00272,Nair Retail,Maharashtra,Mumbai,3.2,502,2022-07-31 10:43:58,Preferred,FlipMart Fulfilled,True,0.998
SELL00273,Mishra Trading,West Bengal,Asansol,4.8,308,2021-01-05 20:43:37,Preferred,Self Ship,True,0.941
SELL00274,Banerjee Enterprises,Delhi,Rohini,4.4,67,2023-07-13 04:43:41,Standard,Easy Ship,True,0.947
SELL00275,Joshi Enterprises,Gujarat,Rajkot,3.6,23,2024-03-10 04:55:55,Platinum,FlipMart Fulfilled,True,0.844
SELL00276,Yadav Retail,Telangana,Hyderabad,3.6,792,2021-02-28 16:10:29,Elite,FlipMart Fulfilled,True,0.839
SELL00277,Malhotra Enterprises,Uttar Pradesh,Varanasi,3.9,152,2022-08-13 14:56:17,Preferred,FlipMart Fulfilled,True,0.888
SELL00278,Banerjee Retail,Rajasthan,Jaipur,4.5,63,2023-05-22 22:15:51,Elite,FlipMart Fulfilled,True,0.874
SELL00279,Malhotra Mart,West Bengal,Asansol,3.4,715,2021-02-11 08:05:55,Standard,FlipMart Fulfilled,True,0.804
SELL00280,Pandey Stores,Tamil Nadu,Chennai,3.7,108,2021-01-30 22:40:13,Standard,FlipMart Fulfilled,True,0.847
SELL00281,Malhotra Trading,Tamil Nadu,Chennai,3.8,671,2023-10-16 21:43:00,Standard,FlipMart Fulfilled,True,0.827
SELL00282,Banerjee Enterprises,Tamil Nadu,Chennai,4.6,98,2021-08-05 08:30:13,Preferred,Easy Ship,True,0.91
SELL00283,Shah Stores,West Bengal,Asansol,3.6,270,2022-08-07 08:21:15,Preferred,FlipMart Fulfilled,True,0.72
SELL00284,Banerjee Mart,Karnataka,Bengaluru,4.2,641,2022-12-17 22:02:36,Standard,FlipMart Fulfilled,True,0.852
SELL00285,Mishra Mart,Gujarat,Ahmedabad,5.0,640,2022-08-16 19:45:33,Preferred,Self Ship,True,0.715
SELL00286,Rao Enterprises,Tamil Nadu,Salem,4.0,625,2023-02-18 02:36:20,Preferred,Self Ship,True,0.964
SELL00287,Yadav Stores,Gujarat,Surat,4.6,430,2022-05-18 00:56:41,Elite,Self Ship,True,0.848
SELL00288,Singh Trading,Delhi,Dwarka,4.4,148,2023-04-04 16:55:46,Elite,Self Ship,True,0.978
SELL00289,Mishra Trading,Uttar Pradesh,Lucknow,4.0,749,2022-11-01 02:41:45,Elite,FlipMart Fulfilled,True,0.963
SELL00290,Patel Retail,Telangana,Karimnagar,4.2,699,2022-07-17 08:31:26,Preferred,FlipMart Fulfilled,True,0.827
SELL00291,Yadav Retail,Telangana,Nizamabad,4.0,451,2021-01-07 14:17:59,Preferred,Self Ship,True,0.924
SELL00292,Das Enterprises,Gujarat,Vadodara,3.8,298,2021-01-14 18:03:50,Standard,FlipMart Fulfilled,True,0.991
SELL00293,Iyer Enterprises,Karnataka,Mangaluru,3.9,26,2023-11-22 20:25:30,Preferred,Self Ship,True,0.953
SELL00294,Verma Mart,Madhya Pradesh,Indore,2.9,240,2021-04-02 03:48:58,Standard,Self Ship,True,0.766
SELL00295,Yadav Retail,Maharashtra,Nagpur,4.9,41,2023-05-02 19:19:30,Standard,Self Ship,True,0.952
SELL00296,Reddy Enterprises,Punjab,Patiala,4.3,404,2021-11-09 02:15:48,Preferred,FlipMart Fulfilled,True,0.816
SELL00297,Agarwal Stores,Tamil Nadu,Chennai,3.5,672,2021-08-11 15:12:47,Preferred,FlipMart Fulfilled,True,0.867
SELL00298,Sharma Retail,Tamil Nadu,Coimbatore,3.8,780,2022-11-25 22:12:39,Standard,FlipMart Fulfilled,True,0.989
SELL00299,Sharma Trading,Maharashtra,Pune,4.0,452,2021-10-13 06:29:49,Preferred,Self Ship,True,0.902
SELL00300,Singh Trading,Gujarat,Rajkot,4.1,333,2021-03-19 12:27:44,Standard,Self Ship,True,0.803
SELL00301,Mehta Stores,Maharashtra,Pune,3.6,770,2024-02-08 12:16:37,Standard,FlipMart Fulfilled,True,0.842
SELL00302,Singh Mart,Rajasthan,Jodhpur,2.6,121,2023-11-01 14:40:52,Standard,Self Ship,True,0.993
SELL00303,Sharma Retail,Madhya Pradesh,Bhopal,4.8,383,2022-09-24 07:22:47,Standard,Easy Ship,True,0.927
SELL00304,Rao Enterprises,Karnataka,Mysuru,3.7,49,2022-12-09 02:09:06,Preferred,FlipMart Fulfilled,True,0.856
SELL00305,Yadav Enterprises,Delhi,Dwarka,4.4,367,2023-07-16 17:12:07,Preferred,FlipMart Fulfilled,True,0.962
SELL00306,Nair Mart,Punjab,Patiala,4.6,435,2023-01-18 17:48:53,Platinum,Easy Ship,True,0.944
SELL00307,Malhotra Trading,Maharashtra,Mumbai,3.3,628,2021-06-12 22:19:26,Preferred,FlipMart Fulfilled,True,0.927
SELL00308,Agarwal Trading,Tamil Nadu,Salem,3.6,266,2022-05-26 07:46:00,Standard,Easy Ship,True,0.973
SELL00309,Iyer Retail,Tamil Nadu,Chennai,5.0,533,2023-04-29 20:06:19,Standard,FlipMart Fulfilled,True,0.839
SELL00310,Mishra Stores,Uttar Pradesh,Agra,5.0,139,2021-08-09 23:07:33,Elite,FlipMart Fulfilled,True,0.791
SELL00311,Sharma Enterprises,Karnataka,Bengaluru,4.5,315,2022-06-12 13:04:58,Elite,FlipMart Fulfilled,True,0.965
SELL00312,Agarwal Mart,Delhi,Dwarka,4.5,560,2022-08-25 21:38:57,Platinum,FlipMart Fulfilled,True,0.838
SELL00313,Agarwal Stores,Telangana,Warangal,3.8,576,2022-04-08 20:56:29,Standard,Easy Ship,True,0.952
SELL00314,Gupta Retail,Maharashtra,Mumbai,4.0,710,2022-08-10 15:33:13,Standard,Self Ship,False,0.79
SELL00315,Agarwal Trading,Delhi,Lajpat Nagar,3.1,26,2021-05-20 20:49:44,Standard,Self Ship,False,0.978
SELL00316,Singh Retail,Karnataka,Mangaluru,4.3,512,2023-08-26 20:42:58,Standard,Easy Ship,True,0.903
SELL00317,Singh Mart,Telangana,Warangal,4.4,504,2023-10-19 05:29:46,Platinum,Self Ship,True,0.785
SELL00318,Das Retail,Karnataka,Mysuru,3.7,239,2022-02-19 22:46:59,Standard,FlipMart Fulfilled,False,0.843
SELL00319,Patel Mart,Tamil Nadu,Coimbatore,4.0,698,2023-10-01 21:03:23,Standard,Self Ship,True,0.87
SELL00320,Mehta Enterprises,Maharashtra,Mumbai,4.0,326,2021-03-05 03:52:35,Elite,FlipMart Fulfilled,True,0.952
SELL00321,Nair Enterprises,Madhya Pradesh,Jabalpur,3.9,308,2022-03-03 11:20:42,Standard,FlipMart Fulfilled,True,0.884
SELL00322,Singh Retail,Tamil Nadu,Coimbatore,4.2,271,2022-03-09 15:14:40,Standard,FlipMart Fulfilled,True,0.839
SELL00323,Banerjee Enterprises,Delhi,Rohini,4.2,537,2022-06-04 18:49:34,Standard,FlipMart Fulfilled,True,0.848
SELL00324,Rao Stores,Tamil Nadu,Coimbatore,4.6,661,2021-09-11 12:07:26,Standard,Self Ship,True,0.827
SELL00325,Agarwal Stores,Delhi,New Delhi,4.1,177,2021-11-17 06:07:21,Standard,FlipMart Fulfilled,True,1.0
SELL00326,Reddy Enterprises,Karnataka,Mysuru,4.0,444,2022-07-22 01:58:39,Standard,Self Ship,True,1.0
SELL00327,Gupta Mart,Uttar Pradesh,Varanasi,4.4,700,2022-07-22 18:25:40,Elite,Self Ship,True,0.859
SELL00328,Pandey Retail,Madhya Pradesh,Bhopal,4.4,624,2022-04-09 14:31:05,Standard,FlipMart Fulfilled,True,0.911
SELL00329,Kumar Enterprises,West Bengal,Howrah,4.2,77,2021-09-06 05:08:27,Standard,FlipMart Fulfilled,False,0.887
SELL00330,Garg Trading,Telangana,Karimnagar,3.6,581,2022-12-07 04:47:05,Standard,Self Ship,True,0.929
SELL00331,Tiwari Enterprises,Karnataka,Mangaluru,4.2,789,2023-01-17 09:46:32,Standard,FlipMart Fulfilled,True,0.856
SELL00332,Kapoor Mart,Maharashtra,Pune,3.9,568,2021-02-09 00:41:41,Preferred,Self Ship,True,0.838
SELL00333,Reddy Trading,Delhi,Rohini,3.7,785,2022-01-22 20:32:53,Standard,FlipMart Fulfilled,True,0.894
SELL00334,Mishra Enterprises,Delhi,New Delhi,3.6,205,2024-03-09 17:49:34,Preferred,Easy Ship,True,0.945
SELL00335,Kapoor Trading,Telangana,Warangal,4.7,298,2021-02-22 02:17:16,Preferred,FlipMart Fulfilled,True,0.817
SELL00336,Verma Retail,Karnataka,Mangaluru,4.4,398,2021-11-02 15:34:21,Standard,FlipMart Fulfilled,True,0.925
SELL00337,Mishra Trading,Rajasthan,Udaipur,3.1,297,2021-05-11 15:00:34,Preferred,Self Ship,True,0.923
SELL00338,Kapoor Mart,West Bengal,Kolkata,3.6,456,2023-03-10 00:28:33,Standard,FlipMart Fulfilled,True,0.834
SELL00339,Joshi Mart,Telangana,Warangal,3.1,187,2022-10-28 23:54:03,Preferred,Easy Ship,True,0.876
SELL00340,Agarwal Mart,Telangana,Karimnagar,3.8,493,2023-02-07 14:51:03,Preferred,FlipMart Fulfilled,True,0.821
SELL00341,Garg Enterprises,Tamil Nadu,Coimbatore,3.5,356,2023-07-19 15:33:14,Standard,FlipMart Fulfilled,True,0.837
SELL00342,Kapoor Retail,Maharashtra,Nagpur,4.6,81,2023-02-19 15:03:20,Standard,Easy Ship,True,0.867
SELL00343,Verma Mart,Telangana,Karimnagar,3.9,185,2021-09-27 19:12:16,Preferred,Self Ship,True,0.665
SELL00344,Gupta Stores,Telangana,Karimnagar,4.5,594,2023-04-02 13:45:11,Preferred,Self Ship,True,0.751
SELL00345,Joshi Enterprises,Karnataka,Bengaluru,3.3,524,2022-12-26 17:11:50,Preferred,Self Ship,True,0.878
SELL00346,Singh Mart,Maharashtra,Mumbai,4.0,156,2023-10-02 09:37:37,Standard,FlipMart Fulfilled,True,0.838
SELL00347,Banerjee Mart,Telangana,Hyderabad,5.0,595,2021-10-24 14:38:18,Standard,FlipMart Fulfilled,False,1.0
SELL00348,Iyer Retail,Karnataka,Bengaluru,4.7,609,2024-03-06 12:08:24,Standard,Self Ship,True,0.976
SELL00349,Kapoor Retail,Tamil Nadu,Madurai,4.6,479,2021-10-11 03:18:44,Elite,FlipMart Fulfilled,True,1.0
SELL00350,Patel Stores,Karnataka,Mangaluru,3.8,568,2024-02-22 01:29:05,Standard,FlipMart Fulfilled,True,0.736
SELL00351,Agarwal Mart,Uttar Pradesh,Varanasi,4.7,697,2023-10-03 03:58:43,Preferred,FlipMart Fulfilled,True,0.745
SELL00352,Kumar Enterprises,Gujarat,Rajkot,4.3,545,2022-09-07 06:27:06,Platinum,FlipMart Fulfilled,True,0.76
SELL00353,Patel Trading,Maharashtra,Pune,4.4,636,2022-10-05 09:45:39,Preferred,Self Ship,True,0.826
SELL00354,Patel Trading,Maharashtra,Pune,4.2,57,2021-10-30 21:51:54,Standard,FlipMart Fulfilled,True,0.774
SELL00355,Iyer Stores,Maharashtra,Pune,4.2,279,2021-06-26 12:18:24,Elite,Easy Ship,True,1.0
SELL00356,Singh Stores,Rajasthan,Kota,4.4,620,2022-05-07 08:23:43,Preferred,FlipMart Fulfilled,True,0.825
SELL00357,Iyer Mart,West Bengal,Howrah,3.5,362,2023-12-16 15:28:10,Platinum,Self Ship,True,1.0
SELL00358,Gupta Trading,Telangana,Hyderabad,3.3,564,2021-12-20 18:26:54,Standard,Easy Ship,True,0.91
SELL00359,Tiwari Retail,Maharashtra,Nashik,3.3,123,2023-01-06 12:50:53,Elite,Easy Ship,True,0.742
SELL00360,Verma Enterprises,Delhi,Rohini,3.5,765,2024-03-05 04:23:35,Preferred,Self Ship,True,0.834
SELL00361,Pandey Enterprises,Delhi,Lajpat Nagar,4.1,381,2023-02-22 19:03:56,Preferred,FlipMart Fulfilled,True,0.952
SELL00362,Garg Trading,Tamil Nadu,Coimbatore,5.0,77,2021-04-24 07:37:03,Standard,Easy Ship,True,0.776
SELL00363,Reddy Enterprises,Rajasthan,Kota,4.4,781,2023-03-21 17:39:34,Preferred,Easy Ship,True,0.99
SELL00364,Sharma Mart,Karnataka,Hubli,3.6,46,2022-12-19 13:01:36,Platinum,Easy Ship,True,0.933
SELL00365,Kumar Trading,Tamil Nadu,Salem,3.6,437,2022-01-16 06:29:09,Standard,FlipMart Fulfilled,True,0.888
SELL00366,Mishra Mart,Karnataka,Mysuru,4.2,433,2021-02-21 00:26:26,Elite,FlipMart Fulfilled,True,0.943
SELL00367,Garg Enterprises,Rajasthan,Jodhpur,3.9,60,2022-07-26 11:40:55,Standard,Self Ship,True,0.82
SELL00368,Joshi Trading,Tamil Nadu,Salem,4.5,39,2022-09-20 01:31:56,Standard,FlipMart Fulfilled,True,0.875
SELL00369,Mehta Mart,Maharashtra,Mumbai,4.0,742,2023-04-15 00:19:02,Elite,FlipMart Fulfilled,True,0.82
SELL00370,Pandey Trading,Telangana,Nizamabad,4.0,277,2023-11-15 22:04:59,Standard,FlipMart Fulfilled,True,0.928
SELL00371,Rao Retail,Gujarat,Surat,2.8,639,2021-08-16 13:40:33,Standard,FlipMart Fulfilled,True,0.9
SELL00372,Agarwal Stores,Karnataka,Hubli,3.3,461,2023-05-08 05:46:12,Standard,Self Ship,True,0.929
SELL00373,Gupta Trading,Tamil Nadu,Madurai,4.1,327,2021-01-11 11:25:44,Elite,Easy Ship,True,0.86
SELL00374,Sharma Enterprises,Karnataka,Mysuru,3.7,576,2023-05-01 19:58:13,Elite,Self Ship,True,0.799
SELL00375,Tiwari Stores,Telangana,Warangal,3.8,391,2022-01-07 01:18:20,Preferred,FlipMart Fulfilled,True,0.758
SELL00376,Rao Stores,Gujarat,Rajkot,3.8,32,2021-02-06 22:37:15,Standard,FlipMart Fulfilled,True,0.923
SELL00377,Rao Trading,Karnataka,Mysuru,4.1,509,2022-04-22 23:28:38,Preferred,Easy Ship,False,0.841
SELL00378,Bajaj Stores,Delhi,Lajpat Nagar,2.7,197,2023-12-22 04:05:49,Preferred,Easy Ship,True,0.916
SELL00379,Iyer Trading,Maharashtra,Nashik,3.7,483,2023-01-29 23:04:45,Preferred,FlipMart Fulfilled,True,0.811
SELL00380,Garg Mart,Tamil Nadu,Madurai,4.7,256,2022-04-10 20:01:29,Preferred,Easy Ship,True,0.79
SELL00381,Tiwari Mart,Maharashtra,Nagpur,3.9,374,2022-06-20 18:31:27,Preferred,Self Ship,True,0.874
SELL00382,Agarwal Retail,Punjab,Ludhiana,3.8,418,2021-06-30 22:01:30,Elite,Self Ship,True,0.874
SELL00383,Shah Retail,Gujarat,Rajkot,5.0,661,2023-12-20 21:59:34,Preferred,FlipMart Fulfilled,True,0.902
SELL00384,Yadav Stores,Uttar Pradesh,Kanpur,2.9,43,2022-06-06 23:01:38,Standard,FlipMart Fulfilled,True,0.854
SELL00385,Tiwari Trading,Karnataka,Mangaluru,4.0,18,2022-06-27 02:05:51,Platinum,FlipMart Fulfilled,True,0.895
SELL00386,Gupta Enterprises,Karnataka,Bengaluru,4.1,677,2021-11-03 17:55:27,Elite,Self Ship,True,0.87
SELL00387,Joshi Retail,West Bengal,Durgapur,4.0,369,2022-04-18 21:20:13,Elite,FlipMart Fulfilled,True,0.819
SELL00388,Das Enterprises,Tamil Nadu,Salem,4.0,662,2022-03-11 08:11:09,Standard,FlipMart Fulfilled,True,0.756
SELL00389,Yadav Mart,Gujarat,Surat,4.2,501,2023-06-24 20:53:25,Standard,Easy Ship,True,1.0
SELL00390,Joshi Stores,Madhya Pradesh,Gwalior,3.6,560,2021-02-22 15:19:19,Preferred,FlipMart Fulfilled,True,0.753
SELL00391,Malhotra Stores,Karnataka,Mysuru,4.3,105,2021-03-15 11:32:10,Standard,Self Ship,False,0.94
SELL00392,Tiwari Trading,Telangana,Karimnagar,4.3,492,2021-01-14 19:40:49,Standard,FlipMart Fulfilled,True,0.772
SELL00393,Gupta Stores,West Bengal,Howrah,4.7,760,2022-11-24 11:42:05,Standard,Self Ship,False,0.907
SELL00394,Garg Trading,Punjab,Jalandhar,3.2,621,2022-11-04 08:12:58,Standard,FlipMart Fulfilled,True,0.822
SELL00395,Reddy Mart,Delhi,Dwarka,4.1,376,2021-06-10 16:54:47,Elite,Easy Ship,True,0.954
SELL00396,Das Stores,Maharashtra,Nashik,4.4,236,2022-05-01 18:19:33,Standard,Self Ship,True,0.874
SELL00397,Patel Stores,Gujarat,Rajkot,4.0,404,2022-09-11 18:33:24,Standard,Easy Ship,True,0.845
SELL00398,Joshi Enterprises,Uttar Pradesh,Kanpur,3.8,309,2021-05-26 02:54:34,Standard,FlipMart Fulfilled,True,0.942
SELL00399,Singh Mart,Maharashtra,Mumbai,3.2,163,2022-07-15 00:14:24,Preferred,FlipMart Fulfilled,True,0.818
SELL00400,Malhotra Retail,West Bengal,Asansol,3.1,253,2021-10-15 23:52:53,Standard,Self Ship,True,0.893
SELL00401,Rao Retail,Uttar Pradesh,Kanpur,4.1,649,2023-12-19 17:14:12,Standard,FlipMart Fulfilled,True,0.785
SELL00402,Kapoor Trading,Tamil Nadu,Madurai,3.7,366,2023-02-03 06:59:12,Standard,Easy Ship,True,0.87
SELL00403,Patel Enterprises,Madhya Pradesh,Jabalpur,3.5,473,2021-01-05 18:21:19,Standard,FlipMart Fulfilled,True,0.818
SELL00404,Das Stores,Delhi,Lajpat Nagar,2.7,35,2021-11-30 15:33:46,Elite,Easy Ship,True,0.808
SELL00405,Banerjee Mart,Uttar Pradesh,Lucknow,3.5,248,2021-12-13 15:43:58,Standard,FlipMart Fulfilled,True,0.997
SELL00406,Singh Retail,Delhi,Dwarka,4.0,259,2022-07-16 05:06:09,Elite,FlipMart Fulfilled,True,0.901
SELL00407,Kapoor Stores,Tamil Nadu,Salem,3.7,669,2022-08-22 13:21:35,Elite,FlipMart Fulfilled,False,0.84
SELL00408,Yadav Mart,Tamil Nadu,Madurai,4.7,118,2024-03-26 11:19:33,Preferred,FlipMart Fulfilled,False,0.842
SELL00409,Verma Mart,West Bengal,Howrah,4.5,150,2023-07-02 13:44:48,Elite,FlipMart Fulfilled,True,0.927
SELL00410,Garg Mart,Maharashtra,Nashik,3.8,248,2021-01-31 17:51:30,Platinum,Self Ship,True,0.894
SELL00411,Mehta Retail,Telangana,Nizamabad,3.9,161,2022-01-27 00:41:01,Elite,FlipMart Fulfilled,False,0.907
SELL00412,Rao Enterprises,Telangana,Hyderabad,3.3,670,2022-11-27 10:13:46,Standard,Self Ship,True,0.731
SELL00413,Sharma Enterprises,Tamil Nadu,Salem,3.0,515,2023-10-31 05:54:44,Platinum,FlipMart Fulfilled,True,0.901
SELL00414,Mishra Trading,Delhi,New Delhi,4.3,237,2022-09-02 16:19:30,Standard,FlipMart Fulfilled,True,0.933
SELL00415,Shah Retail,Maharashtra,Nagpur,3.1,791,2021-10-12 09:08:39,Platinum,FlipMart Fulfilled,True,0.804
SELL00416,Iyer Mart,Uttar Pradesh,Agra,4.6,709,2021-12-30 14:54:18,Standard,Easy Ship,True,0.868
SELL00417,Patel Enterprises,Maharashtra,Mumbai,3.8,196,2021-02-26 04:24:00,Elite,FlipMart Fulfilled,True,0.855
SELL00418,Reddy Mart,Rajasthan,Udaipur,3.6,74,2021-04-22 08:32:10,Standard,Self Ship,True,0.87
SELL00419,Gupta Retail,Maharashtra,Nashik,3.8,532,2021-03-03 12:41:52,Platinum,FlipMart Fulfilled,True,0.961
SELL00420,Iyer Retail,Kerala,Thiruvananthapuram,3.6,680,2021-03-08 23:36:51,Standard,FlipMart Fulfilled,True,0.842
SELL00421,Yadav Stores,Uttar Pradesh,Kanpur,4.4,100,2022-04-30 10:30:15,Preferred,FlipMart Fulfilled,True,0.988
SELL00422,Sharma Stores,Tamil Nadu,Salem,4.0,739,2024-01-15 17:11:43,Standard,FlipMart Fulfilled,True,0.743
SELL00423,Garg Mart,West Bengal,Durgapur,3.9,495,2024-03-13 00:38:12,Standard,FlipMart Fulfilled,True,0.727
